Samples,Profile,Latitude,Longitude,Upper_depth_cm,Lower_depth_cm,SOC_g_kg,pH,CLCD,Time,log_SOC,is_surface,grid_lat,grid_lon,grid_id,depth_bin
19715,5692,37.63626111,101.8519583,20,30,73.4,7.173909912,Forest,2019,4.309455941839047,0,7,20,7020,20-50cm
19716,5692,37.63625833,101.8519556,10,20,73.14,7.112504883,Forest,2019,4.305955197722586,0,7,20,7020,0-20cm
19717,5693,37.63625556,101.8519528,0,10,81.81,7.012030029,Forest,2019,4.416548827045609,1,7,20,7020,0-20cm
19718,5694,37.63626667,101.8519639,40,50,60.93,7.257780151,Forest,2019,4.1260047149499695,0,7,20,7020,20-50cm
19719,5695,37.63626944,101.8519667,50,60,60.01,7.257750244,Forest,2019,4.111037785163761,0,7,20,7020,50-100cm
19720,5696,37.63618056,101.8536194,0,10,93.96,6.986009827,Forest,2019,4.553455750301413,1,7,20,7020,0-20cm
19721,5696,37.63618333,101.8536222,10,20,85.29,7.072869873,Forest,2019,4.4577137165202165,0,7,20,7020,0-20cm
19722,5697,28.9,116.2333333,0,20,6.44,5.88,Other,2018,2.0068708488450007,1,5,23,5023,0-20cm
19723,5698,28.93333333,116.1833333,0,20,5.49,5.05,Cropland,2018,1.8702625307159986,1,5,23,5023,0-20cm
19724,5699,28.85,116.15,0,20,22.75,5.35,Cropland,2018,3.1675825304806504,1,5,23,5023,0-20cm
19725,5700,37.63619167,101.8536306,40,50,56.44,7.216040039,Forest,2019,4.050740924739968,0,7,20,7020,20-50cm
19726,5700,37.63618889,101.8536278,30,40,67.31,7.216099854,Forest,2019,4.224056168743758,0,7,20,7020,20-50cm
19727,5701,37.63618611,101.853625,20,30,74.26,7.125059814,Forest,2019,4.3209487851652915,0,7,20,7020,20-50cm
19728,5702,28.9,116.2666667,0,20,7.63,5.77,Cropland,2018,2.1552445050953364,1,5,23,5023,0-20cm
19729,5703,28.96666667,116.2,0,20,9.39,5.19,Cropland,2018,2.340843805111136,1,5,23,5023,0-20cm
19730,5704,37.6362,101.8536389,70,80,29.17,7.317349854,Forest,2019,3.40684805317097,0,7,20,7020,50-100cm
19731,5704,37.63619722,101.8536361,60,70,35.8,7.317390137,Forest,2019,3.6054978451748854,0,7,20,7020,50-100cm
19732,5700,37.63619444,101.8536333,50,60,46.99,7.21598999,Forest,2019,3.8709926558701544,0,7,20,7020,50-100cm
19733,5705,30.044569,102.7407822,20,40,15.801,6.593775024,Cropland,2020,2.8214384084472655,0,6,20,6020,20-50cm
19734,5705,30.044569,102.7407822,10,20,14.12,6.478684998,Cropland,2020,2.716018370751387,0,6,20,6020,0-20cm
19735,5705,30.044569,102.7407822,0,10,25.935,6.392070008,Cropland,2020,3.293426556132497,1,6,20,6020,0-20cm
19736,5706,29.67,102.2,40,60,6.984,7.575020142,Forest,2020,2.0774395390091627,0,5,20,5020,20-50cm
19737,5706,29.67,102.2,20,40,10.441,7.493390198,Forest,2020,2.4372033947188068,0,5,20,5020,20-50cm
19738,5706,29.67,102.2,10,20,24.627,7.382580262,Forest,2020,3.2436464831934124,0,5,20,5020,0-20cm
19739,5706,29.67,102.2,0,10,41.093,7.328665162,Forest,2020,3.7398814560799685,1,5,20,5020,0-20cm
19740,5707,29.732565,100.4116,40,60,4.673,7.974500122,Forest,2020,1.7357180783444301,0,5,20,5020,20-50cm
19741,5707,29.732565,100.4116,20,40,27.656,7.842984924,Forest,2020,3.3553628453183557,0,5,20,5020,20-50cm
19742,5707,29.732565,100.4116,10,20,22.802,7.60838501,Forest,2020,3.169769610760248,0,5,20,5020,0-20cm
19743,5707,29.732565,100.4116,0,10,21.966,7.492335205,Forest,2020,3.1340148613539975,1,5,20,5020,0-20cm
19744,5708,29.23,87.74,40,60,2.511,8.123839722,Forest,2020,1.2559008971862953,0,5,17,5017,20-50cm
19745,5708,29.23,87.74,80,100,2.846,8.016740112,Forest,2020,1.347033647166588,0,5,17,5017,50-100cm
19746,5708,29.23,87.74,60,80,4.51,8.016740112,Forest,2020,1.706564623164823,0,5,17,5017,50-100cm
19747,5708,29.23,87.74,20,40,3.811,8.069694825,Forest,2020,1.5709049627173166,0,5,17,5017,20-50cm
19748,5708,29.23,87.74,10,20,5.542,8.024549866,Forest,2020,1.8782429291161922,0,5,17,5017,0-20cm
19749,5708,29.23,87.74,0,10,5.344,7.99294983,Forest,2020,1.8475094843325468,1,5,17,5017,0-20cm
19750,5709,29.691212,89.110134,20,40,4.532,7.752174988,Forest,2020,1.7105494138025117,0,5,17,5017,20-50cm
19751,5709,29.691212,89.110134,10,20,9.034,7.669674988,Forest,2020,2.305979326062061,0,5,17,5017,0-20cm
19752,5709,29.691212,89.110134,0,10,11.719,7.619660034,Forest,2020,2.5430969384693474,1,5,17,5017,0-20cm
19753,5709,29.691212,89.110134,60,80,3.097,7.858569946,Forest,2020,1.410254998564734,0,5,17,5017,50-100cm
19754,5709,29.691212,89.110134,40,60,3.373,7.804400024,Forest,2020,1.4754492724307835,0,5,17,5017,20-50cm
19755,5710,29.137234,91.79887,60,80,7.099,7.919530029,Forest,2020,2.091740597266853,0,5,18,5018,50-100cm
19756,5710,29.137234,91.79887,40,60,7.474,7.923549805,Forest,2020,2.1370026522043677,0,5,18,5018,20-50cm
19757,5710,29.137234,91.79887,20,40,10.492,7.899425049,Forest,2020,2.441651141117043,0,5,18,5018,20-50cm
19758,5710,29.137234,91.79887,10,20,11.035,7.755825196,Forest,2020,2.487819071235035,0,5,18,5018,0-20cm
19759,5710,29.137234,91.79887,0,10,11.253,7.607485047,Forest,2020,2.5057708049673093,1,5,18,5018,0-20cm
19760,5711,29.245259,91.390532,80,100,7.746,8.072600098,Forest,2020,2.168596452990729,0,5,18,5018,50-100cm
19761,5711,29.245259,91.390532,60,80,11.439,8.072600098,Forest,2020,2.5208366982278276,0,5,18,5018,50-100cm
19762,5711,29.245259,91.390532,0,10,8.213,8.098990174,Forest,2020,2.220615530126795,1,5,18,5018,0-20cm
19763,5711,29.245259,91.390532,10,20,8.727,8.147124939,Forest,2020,2.2749055238873033,0,5,18,5018,0-20cm
19764,5711,29.245259,91.390532,20,40,9.831,8.204364929,Forest,2020,2.3824123928536,0,5,18,5018,20-50cm
19765,5711,29.245259,91.390532,40,60,10.23,8.259500122,Forest,2020,2.418588768750352,0,5,18,5018,20-50cm
19766,5712,29.14019,92.653338,0,10,10.803,7.343430176,Grassland,2020,2.468353736446932,1,5,18,5018,0-20cm
19767,5712,29.14019,92.653338,10,20,29.004,7.403000184,Grassland,2020,3.40133070610739,0,5,18,5018,0-20cm
19768,5712,29.14019,92.653338,20,40,17.963,7.55022522,Grassland,2020,2.9424897121582716,0,5,18,5018,20-50cm
19769,5712,29.14019,92.653338,40,60,10.511,7.623220215,Grassland,2020,2.443303099932925,0,5,18,5018,20-50cm
19770,5712,29.14019,92.653338,60,80,8.339,7.62934021,Grassland,2020,2.2341991801275807,0,5,18,5018,50-100cm
19771,5712,29.14019,92.653338,80,100,6.523,7.62934021,Grassland,2020,2.0179649945780844,0,5,18,5018,50-100cm
19772,5713,29.092006,92.165731,0,10,20.371,7.793515015,Forest,2020,3.062034862808054,1,5,18,5018,0-20cm
19773,5713,29.092006,92.165731,20,40,10.902,7.850954895,Forest,2020,2.4767064532226604,0,5,18,5018,20-50cm
19774,5713,29.092006,92.165731,40,60,6.857,7.886959839,Forest,2020,2.0614048541936847,0,5,18,5018,20-50cm
19775,5713,29.092006,92.165731,10,20,20.334,7.814505005,Forest,2020,3.060302044203291,0,5,18,5018,0-20cm
19776,5714,32.389601,82.768335,0,30,13.99845321,8.24053477,Forest,2020,2.707947076451713,1,6,16,6016,0-20cm
19777,5715,32.332874,83.210516,0,30,4.178267593,8.058623454,Forest,2020,1.6444705588275674,1,6,16,6016,0-20cm
19778,5716,32.3329,83.2156,0,30,5.032869298,8.056953329,Forest,2020,1.7972227347120941,1,6,16,6016,0-20cm
19779,5717,31.0699,85.0306,0,30,10.78886311,8.084885051,Forest,2020,2.467155281570677,1,6,17,6017,0-20cm
19780,5718,32.360678,82.765846,0,30,7.753286932,8.158960063,Other,2020,2.169429279202391,1,6,16,6016,0-20cm
19781,5719,31.5228,86.7039,0,30,3.480278422,7.98017334,Forest,2020,1.4996851922636585,1,6,17,6017,0-20cm
19782,5720,32.360823,82.778549,0,30,5.427300853,8.1290566,Forest,2020,1.860554676091753,1,6,16,6016,0-20cm
19783,5721,31.0672,85.0301,0,30,8.712296984,8.079218343,Forest,2020,2.273392812927042,1,6,17,6017,0-20cm
19784,5722,31.0695,85.0301,0,30,7.849961328,8.084936625,Forest,2020,2.180413089292777,1,6,17,6017,0-20cm
19785,5723,32.59541872,85.32410268,0,30,7.849961328,7.987650045,Forest,2020,2.180413089292777,1,6,17,6017,0-20cm
19786,5724,29.403,85.5598,0,30,7.898298532,7.541503398,Forest,2020,2.1858600822818235,1,5,17,5017,0-20cm
19787,5725,31.523,86.704,0,30,4.814385151,7.976155091,Forest,2020,1.7603350453845883,1,6,17,6017,0-20cm
19788,5726,30.545357,88.400956,0,30,13.30239752,7.037200012,Forest,2020,2.660427181953964,1,6,17,6017,0-20cm
19789,5727,31.5232,86.7039,0,30,3.944315545,7.972209879,Forest,2020,1.5982385419455967,1,6,17,6017,0-20cm
19790,5728,31.5233,86.7039,0,30,3.306264501,7.970229899,Forest,2020,1.4600708232052213,1,6,17,6017,0-20cm
19791,5729,31.5235,86.704,0,30,11.36890951,7.966346639,Forest,2020,2.5151860264957904,1,6,17,6017,0-20cm
19792,5730,31.6219,86.7576,0,30,5.742459397,8.102891846,Forest,2020,1.9084247540633008,1,6,17,6017,0-20cm
19793,5731,31.622,86.7575,0,30,13.45707657,8.101913351,Forest,2020,2.671184022708489,1,6,17,6017,0-20cm
19794,5732,31.622,86.7573,0,30,11.94895592,8.100993347,Forest,2020,2.561015160957038,1,6,17,6017,0-20cm
19795,5733,30.555908,88.382706,0,30,8.584686775,7.053686625,Forest,2020,2.2601666972990686,1,6,17,6017,0-20cm
19796,5734,30.9252,88.6489,0,30,13.28306265,7.720918172,Forest,2020,2.659074405204275,1,6,17,6017,0-20cm
19797,5735,30.9156,88.6697,0,30,28.3062645,7.687738342,Forest,2020,3.3778012986306423,1,6,17,6017,0-20cm
19798,5736,30.9152,88.6694,0,30,15.54524362,7.710023397,Forest,2020,2.8060986659554072,1,6,17,6017,0-20cm
19799,5737,30.9149,88.6693,0,30,14.26914153,7.726244914,Forest,2020,2.7258338982657584,1,6,17,6017,0-20cm
19800,5738,29.1216,87.6391,0,30,13.84377417,7.991784973,Forest,2020,2.697580529528326,1,5,17,5017,0-20cm
19801,5739,31.5231,86.7041,0,30,3.19025522,7.974169922,Forest,2020,1.4327616437735151,1,6,17,6017,0-20cm
19802,5740,32.59542067,85.31419768,0,30,6.902552204,7.98013855,Forest,2020,2.067185771096572,1,6,17,6017,0-20cm
19803,5741,31.4527,89.8125,0,30,28.13225058,8.064476522,Forest,2020,3.3718458278565033,1,6,17,6017,0-20cm
19804,5742,33.63691756,83.17328476,0,30,5.110208817,7.532635091,Other,2020,1.8099609488679211,1,6,16,6016,0-20cm
19805,5743,31.8106,87.2353,0,30,5.684454756,8.301788228,Forest,2020,1.899784644923856,1,6,17,6017,0-20cm
19806,5744,31.8106,87.2352,0,30,7.134570766,8.301856588,Forest,2020,2.096122975419075,1,6,17,6017,0-20cm
19807,5745,31.8107,87.2351,0,30,8.700696056,8.302351786,Forest,2020,2.2721976412853455,1,6,17,6017,0-20cm
19808,5746,31.8415,87.1408,0,30,6.380510441,8.163801575,Forest,2020,1.9988428016677164,1,6,17,6017,0-20cm
19809,5747,31.12532157,88.44246952,0,30,4.1453983,7.624311829,Other,2020,1.6381027812556155,1,6,17,6017,0-20cm
19810,5748,31.8417,87.1405,0,30,8.294663573,8.166813354,Forest,2020,2.2294404261127796,1,6,17,6017,0-20cm
19811,5749,31.8417,87.1408,0,30,15.77726218,8.164181722,Forest,2020,2.820024528013121,1,6,17,6017,0-20cm
19812,5750,31.8419,87.1406,0,30,6.380510441,8.166171468,Forest,2020,1.9988428016677164,1,6,17,6017,0-20cm
19813,5751,31.842,87.1409,0,30,3.248259861,8.164235128,Forest,2020,1.4465094546204627,1,6,17,6017,0-20cm
19814,5752,31.8421,87.1407,0,30,12.47099768,8.165899862,Forest,2020,2.600539054494606,1,6,17,6017,0-20cm
19815,5753,31.7249,91.1041,0,30,14.21113689,7.887768148,Forest,2020,2.7220278496974344,1,6,18,6018,0-20cm
19816,5754,31.996,91.3082,0,30,6.960556845,8.02393158,Forest,2020,2.0744989528115365,1,6,18,6018,0-20cm
19817,5755,31.7249,91.1043,0,30,15.0812065,7.889828389,Forest,2020,2.7776512920306557,1,6,18,6018,0-20cm
19818,5756,31.7251,91.1043,0,30,15.83526682,7.892695007,Forest,2020,2.8234759016112907,1,6,18,6018,0-20cm
19819,5757,31.2697,92.1515,0,30,18.32946636,7.846094869,Forest,2020,2.9616306860104005,1,6,18,6018,0-20cm
19820,5758,31.2697,92.1519,0,30,36.31090487,7.836938172,Forest,2020,3.6192856396862263,1,6,18,6018,0-20cm
19821,5759,31.2696,92.1524,0,30,50.0,7.823213399,Forest,2020,3.9318256327243257,1,6,18,6018,0-20cm
19822,5760,31.1405,88.425,0,30,7.308584687,7.902881775,Forest,2020,2.1172892799217724,1,6,17,6017,0-20cm
19823,5761,31.1403,88.4251,0,30,12.41299304,7.903363444,Forest,2020,2.5962238670202438,1,6,17,6017,0-20cm
19824,5762,31.1402,88.4252,0,30,12.23897912,7.903258362,Forest,2020,2.5831654417958805,1,6,17,6017,0-20cm
19825,5763,31.0834,88.5094,0,30,14.73317865,7.575811767,Forest,2020,2.755771772307273,1,6,17,6017,0-20cm
19826,5764,31.0832,88.5095,0,30,18.50348028,7.574981588,Forest,2020,2.970592925542209,1,6,17,6017,0-20cm
19827,5765,31.1391705,88.42750183,0,30,9.106728538,7.885108541,Forest,2020,2.313201393921096,1,6,17,6017,0-20cm
19828,5766,31.13955667,88.42748083,0,30,7.88863109,7.887261455,Forest,2020,2.1847730545420854,1,6,17,6017,0-20cm
19829,5767,31.725,91.104,0,30,17.57540603,7.888046672,Forest,2020,2.9218384493151213,1,6,18,6018,0-20cm
19830,5768,31.139699,88.4274785,0,30,8.352668213,7.887934876,Forest,2020,2.2356616729645467,1,6,17,6017,0-20cm
19831,5769,31.996,91.3083,0,30,6.438515081,8.024101562,Forest,2020,2.00667124303799,1,6,18,6018,0-20cm
19832,5770,30.9496,88.6307,0,30,20.70765661,7.862411804,Forest,2020,3.0776650374838193,1,6,17,6017,0-20cm
19833,5771,30.9489,88.6283,0,30,18.03944316,7.906235046,Forest,2020,2.946512783137233,1,6,17,6017,0-20cm
19834,5772,30.9493,88.6295,0,30,25.63805104,7.89399821,Forest,2020,3.2823406838367672,1,6,17,6017,0-20cm
19835,5773,30.9493,88.6293,0,30,29.35034803,7.895371602,Forest,2020,3.4128079846555748,1,6,17,6017,0-20cm
19836,5774,30.9493,88.6294,0,30,18.73549884,7.894683228,Forest,2020,2.9824189857145336,1,6,17,6017,0-20cm
19837,5775,30.9495,88.6303,0,30,21.34570766,7.874683329,Forest,2020,3.1066342516087104,1,6,17,6017,0-20cm
19838,5776,31.5573,89.887,0,30,6.090487239,8.193308411,Forest,2020,1.9587540601856084,1,6,17,6017,0-20cm
19839,5777,31.5575,89.8868,0,30,4.292343387,8.195158284,Forest,2020,1.666261132091644,1,6,17,6017,0-20cm
19840,5778,31.5577,89.8875,0,30,5.568445476,8.18757843,Forest,2020,1.882277195063256,1,6,17,6017,0-20cm
19841,5779,31.5578,89.8879,0,30,4.118329466,8.183053182,Forest,2020,1.6328281096398902,1,6,17,6017,0-20cm
19842,5780,31.5581,89.8882,0,30,3.944315545,8.178958333,Forest,2020,1.5982385419455967,1,6,17,6017,0-20cm
19843,5781,31.5581,89.8886,0,30,5.742459397,8.17901825,Forest,2020,1.9084247540633008,1,6,17,6017,0-20cm
19844,5782,31.996,91.3081,0,30,5.742459397,8.023321635,Forest,2020,1.9084247540633008,1,6,18,6018,0-20cm
19845,5783,31.5669,89.8799,0,30,12.6450116,8.224515076,Forest,2020,2.6133740042881923,1,6,17,6017,0-20cm
19846,5784,31.5673,89.8797,0,30,18.44547564,8.217516581,Forest,2020,2.967614428095385,1,6,17,6017,0-20cm
19847,5785,31.587,89.8762,0,30,12.29698376,8.112355143,Forest,2020,2.587537224545704,1,6,17,6017,0-20cm
19848,5786,31.5872,89.8762,0,30,5.800464037,8.109435018,Forest,2020,1.916990850589062,1,6,17,6017,0-20cm
19849,5787,31.5875,89.8764,0,30,9.686774942,8.107169902,Forest,2020,2.3690069902773168,1,6,17,6017,0-20cm
19850,5788,31.4818,87.0957,0,30,5.727958237,8.147808431,Forest,2020,1.906271715308932,1,6,17,6017,0-20cm
19851,5789,31.683578,91.123356,0,30,12.85769528,7.843949788,Forest,2020,2.6288406942204694,1,6,18,6018,0-20cm
19852,5790,31.773258,91.246459,0,30,16.29930394,7.930689901,Forest,2020,2.8506662660122157,1,6,18,6018,0-20cm
19853,5791,31.773356,91.246208,0,30,19.33488012,7.931330058,Forest,2020,3.0123376440873235,1,6,18,6018,0-20cm
19854,5792,31.84354847,87.14151877,0,30,13.75676721,8.171101583,Forest,2020,2.691701771470393,1,6,17,6017,0-20cm
19855,5793,31.11507964,88.43231459,0,30,1.84648105,7.498068339,Other,2020,1.046083512088403,1,6,17,6017,0-20cm
19856,5794,30.9496,88.6305,0,30,20.06960557,7.868523356,Forest,2020,3.0478315076598608,1,6,17,6017,0-20cm
19857,5795,31.5671,89.8798,0,30,15.54524362,8.222716777,Forest,2020,2.8060986659554072,1,6,17,6017,0-20cm
19858,5796,30.9487,88.6283,0,30,17.63341067,7.908111674,Forest,2020,2.924956241931558,1,6,17,6017,0-20cm
19859,5797,31.214358,90.135026,0,30,28.48027842,7.167316691,Forest,2020,3.383721511645602,1,6,18,6018,0-20cm
19860,5798,31.505782,87.151103,0,30,2.47873163,8.075583293,Forest,2020,1.2466677532116097,1,6,17,6017,0-20cm
19861,5799,31.4631,89.8115,0,30,11.42691415,8.017489828,Forest,2020,2.5198646164552616,1,6,17,6017,0-20cm
19862,5800,31.4632,89.8118,0,30,10.32482599,8.024176534,Forest,2020,2.4269973061296404,1,6,17,6017,0-20cm
19863,5801,31.4632,89.8116,0,30,9.686774942,8.016609904,Forest,2020,2.3690069902773168,1,6,17,6017,0-20cm
19864,5802,32.081874,88.410408,0,30,5.427300853,8.176760152,Forest,2020,1.860554676091753,1,6,17,6017,0-20cm
19865,5803,32.19243757,91.679066,0,30,5.833333335,8.011675212,Forest,2020,1.9218125977201552,1,6,18,6018,0-20cm
19866,5804,32.19246617,91.67904809,0,30,6.488785771,8.012498271,Forest,2020,2.0134066710362037,1,6,18,6018,0-20cm
19867,5805,31.0829,88.5094,0,30,17.05336427,7.569521484,Forest,2020,2.893332053560734,1,6,17,6017,0-20cm
19868,5806,31.7251,91.1048,0,30,13.74709977,7.897946777,Forest,2020,2.6910464376897374,1,6,18,6018,0-20cm
19869,5807,31.7252,91.1045,0,30,12.0649652,7.896388346,Forest,2020,2.5699342353639767,1,6,18,6018,0-20cm
19870,5808,31.4632,89.8121,0,30,20.59164733,8.03520518,Forest,2020,3.072306542218104,1,6,17,6017,0-20cm
19871,5809,31.6794,91.1217,0,30,11.65893271,7.817484843,Forest,2020,2.538363109054814,1,6,18,6018,0-20cm
19872,5810,31.463,89.812,0,30,14.50116009,8.039456685,Forest,2020,2.740914865640619,1,6,17,6017,0-20cm
19873,5811,33.5962,79.8227,0,30,4.624903324,8.371588338,Forest,2020,1.727203761098344,1,6,15,6015,0-20cm
19874,5812,31.4633,89.8117,0,30,8.584686775,8.016075134,Forest,2020,2.2601666972990686,1,6,17,6017,0-20cm
19875,5813,31.27132733,92.18179817,0,30,27.9195669,7.827485046,Forest,2020,3.3645184213831283,1,6,18,6018,0-20cm
19876,5814,31.6798,91.1213,0,30,11.25290023,7.818950094,Forest,2020,2.505762662438444,1,6,18,6018,0-20cm
19877,5815,31.6801,91.1211,0,30,9.860788863,7.819873352,Forest,2020,2.3851589511862823,1,6,18,6018,0-20cm
19878,5816,31.0825,88.5093,0,30,13.86310905,7.562635091,Forest,2020,2.6988822401512125,1,6,17,6017,0-20cm
19879,5817,30.9256,88.6489,0,30,11.25290023,7.710540161,Forest,2020,2.505762662438444,1,6,17,6017,0-20cm
19880,5818,30.9256,88.6487,0,30,6.032482599,7.712025045,Forest,2020,1.9505397870098125,1,6,17,6017,0-20cm
19881,5819,30.9255,88.6491,0,30,15.13921114,7.714259948,Forest,2020,2.7812517855630654,1,6,17,6017,0-20cm
19882,5820,30.9254,88.6493,0,30,10.09280742,7.714920044,Forest,2020,2.4062969181082163,1,6,17,6017,0-20cm
19883,5821,30.9253,88.6488,0,30,14.67517401,7.720716451,Forest,2020,2.7520781875737947,1,6,17,6017,0-20cm
19884,5822,33.06381253,83.17312563,0,30,6.357308585,8.275763448,Forest,2020,1.995694184477173,1,6,16,6016,0-20cm
19885,5823,33.608,79.8023,0,30,4.6616396,8.407143453,Other,2020,1.733713532244167,1,6,15,6015,0-20cm
19886,5824,31.245809,90.135768,0,30,11.17556071,6.960343526,Forest,2020,2.4994307221176366,1,6,18,6018,0-20cm
19887,5825,31.4625,89.8096,0,30,22.96983759,8.043326721,Forest,2020,3.1767962728705648,1,6,17,6017,0-20cm
19888,5826,32.081752,88.416023,0,30,7.424593968,8.163793437,Forest,2020,2.1311552813678727,1,6,17,6017,0-20cm
19889,5827,31.2717,92.15,0,30,16.00928074,7.821245219,Forest,2020,2.8337591209752473,1,6,18,6018,0-20cm
19890,5828,31.2717,92.1503,0,30,33.52668213,7.826618449,Forest,2020,3.541732420193919,1,6,18,6018,0-20cm
19891,5829,31.2717,92.1506,0,30,41.29930394,7.831841634,Forest,2020,3.744770630597693,1,6,18,6018,0-20cm
19892,5830,31.4233,90.2307,0,30,21.6937355,8.003835043,Forest,2020,3.1220889172378645,1,6,18,6018,0-20cm
19893,5831,31.4233,90.2305,0,30,19.08352668,8.006951701,Forest,2020,2.99989991087623,1,6,18,6018,0-20cm
19894,5832,31.4233,90.2313,0,30,24.18793503,7.994418233,Forest,2020,3.226365111220279,1,6,18,6018,0-20cm
19895,5833,31.4233,90.2303,0,30,12.70301624,8.0100649,Forest,2020,2.6176159721053014,1,6,18,6018,0-20cm
19896,5834,31.4233,90.2311,0,30,17.92343387,7.997566834,Forest,2020,2.9404010413417017,1,6,18,6018,0-20cm
19897,5835,31.4234,90.2313,0,30,17.51740139,7.995015056,Forest,2020,2.9187109056582403,1,6,18,6018,0-20cm
19898,5836,31.4445,89.8002,0,30,13.10904872,8.025216777,Forest,2020,2.6468163447400914,1,6,17,6017,0-20cm
19899,5837,31.4445,89.8001,0,30,13.05104408,8.023926494,Forest,2020,2.642696704762546,1,6,17,6017,0-20cm
19900,5838,31.4624,89.8095,0,30,9.512761021,8.04633667,Forest,2020,2.352589854574646,1,6,17,6017,0-20cm
19901,5839,31.4445,89.8,0,30,12.76102088,8.022658488,Forest,2020,2.6218400216135826,1,6,17,6017,0-20cm
19902,5840,31.4505,90.248,0,30,14.44315545,7.778590088,Forest,2020,2.7371658922395445,1,6,18,6018,0-20cm
19903,5841,31.4507,90.248,0,30,23.66589327,7.778096619,Forest,2020,3.2054214501255966,1,6,18,6018,0-20cm
19904,5842,31.4526,89.8119,0,30,25.46403712,8.05351003,Forest,2020,3.2757867215005145,1,6,17,6017,0-20cm
19905,5843,31.4526,89.8118,0,30,30.27842227,8.051793213,Forest,2020,3.4429284754664056,1,6,17,6017,0-20cm
19906,5844,31.4526,89.812,0,30,26.74013921,8.055220032,Forest,2020,3.322880433259097,1,6,17,6017,0-20cm
19907,5845,31.4526,89.8125,0,30,32.42459397,8.063655192,Forest,2020,3.509291975419835,1,6,17,6017,0-20cm
19908,5846,31.08293917,88.50914167,0,30,13.39907193,7.565646667,Forest,2020,2.6671637551994536,1,6,17,6017,0-20cm
19909,5847,31.4528,89.8125,0,30,27.08816705,8.065308431,Forest,2020,3.3353483862281093,1,6,17,6017,0-20cm
19910,5848,31.4623,89.8095,0,30,10.03480278,8.048588359,Forest,2020,2.4010541673242503,1,6,17,6017,0-20cm
19911,5849,31.84370325,87.14100376,0,30,10.63418407,8.1754835,Forest,2020,2.4539476670928213,1,6,17,6017,0-20cm
19912,5850,32.071725,88.410726,0,30,4.528228927,8.036775004,Forest,2020,1.7098674978727382,1,6,17,6017,0-20cm
19913,5851,31.4504,90.248,0,30,14.79118329,7.778868408,Forest,2020,2.7594517646617756,1,6,18,6018,0-20cm
19914,5852,30.9484,88.6284,0,30,29.58236659,7.910264994,Forest,2020,3.420423587630719,1,6,17,6017,0-20cm
19915,5853,37.91,114.35,0,10,30.74,5.46,Forest,2017,3.457577715098263,1,7,22,7022,0-20cm
19916,5854,31.87,114.09,0,10,38.59,4.37,Forest,2017,3.678576561118039,1,6,22,6022,0-20cm
19917,5855,22.67,112.9,0,10,27.57,3.83,Forest,2017,3.3523572162426816,1,4,22,4022,0-20cm
19918,5856,48.11,129.18,0,10,87.08,5.49,Forest,2017,4.478245492414424,1,9,25,9025,0-20cm
19919,5857,24.55531,113.71633,0,20,13.24,3.22,Other,2016,2.65605490598383,1,4,22,4022,0-20cm
19920,5858,24.5572,113.69551,0,20,22.14,4.17,Forest,2016,3.1415627217655304,1,4,22,4022,0-20cm
19921,5859,24.58762,113.58282,0,20,20.28,5.14,Other,2016,3.0577676644734435,1,4,22,4022,0-20cm
19922,5860,24.52134,113.69754,0,20,20.16,3.87,Cropland,2016,3.052112606990099,1,4,22,4022,0-20cm
19923,5861,24.87164,113.53829,0,20,28.4,5.83,Forest,2016,3.380994674344636,1,4,22,4022,0-20cm
19924,5862,24.72153,113.57491,0,20,21.13,5.19,Other,2016,3.0969341540629585,1,4,22,4022,0-20cm
19925,5863,25.1259,113.35158,0,20,39.03,6.84,Other,2016,3.6896291730044823,1,5,22,5022,0-20cm
19926,5864,24.70586,113.64679,0,20,18.55,5.89,Other,2016,2.972975286431375,1,4,22,4022,0-20cm
